1,Fri Dec 01 10:56:01 +0000 2017, Tesla Model S tanks electric car company s stock
1,Fri Dec 01 10:07:32 +0000 2017,Tesla shares rising ahead semi truck event TSLA via 
-1,Fri Dec 01 08:07:12 +0000 2017,Straight stock market Australia just switched world s biggest battery
-1,Fri Dec 01 07:55:15 +0000 2017,Tesla TSLA Rating Reiterated Citigroup
-1,Fri Dec 01 07:27:55 +0000 2017,Even year driving I Tesla grin acceleration Glad liked it What s 
-1,Fri Dec 01 07:17:33 +0000 2017,All I want xmas stock in Tesla MW battery flexes muscles early morning delivers MW stored w 
1,Fri Dec 01 05:22:31 +0000 2017,Hey plans splitting tesla stock 
-1,Fri Dec 01 04:48:16 +0000 2017,Yes do But apparently stock present 
0,Fri Dec 01 04:29:35 +0000 2017,Does mean wants invest Tesla stock The world know 
-1,Fri Dec 01 03:53:45 +0000 2017,Retweeted Elon Musk I clarify Tesla stock obviously high based past amp present low 
1,Fri Dec 01 03:45:11 +0000 2017,imagine energy stations wold business stock batteries bought T 
1,Fri Dec 01 03:35:41 +0000 2017, GM builds excellent car Bolt enormous financial advantages in form billions profits over 
1,Fri Dec 01 02:16:10 +0000 2017,Man I love feeling stock continuing
-1,Fri Dec 01 02:08:06 +0000 2017,How Buy Tesla Stock Elon Musk Seeks Invest Millions Startups Elo
1,Fri Dec 01 01:51:53 +0000 2017,Tesla billion revenue year billion year Eventually vehicles electric 
0,Fri Dec 01 00:19:54 +0000 2017,First set Model wheels tires eBay 2800 x8 5 40MM offset Made Mexico 
1,Fri Dec 01 00:18:17 +0000 2017,Battery Production More Tesla Nightmare Battery metals short supply companies race b 
-1,Fri Dec 01 00:11:13 +0000 2017,Provided Tesla following GAAP truthful filing time information availa 
-1,Thu Nov 30 23:35:19 +0000 2017,The fact Tesla s Chief Accounting Officer cashes bit stock month a 
1,Thu Nov 30 22:50:56 +0000 2017, GM builds excellent car Bolt enormous financial advantages in form billions profits 
1,Thu Nov 30 22:35:21 +0000 2017, s stock went 5 That s 43 yesterday That s 16 loss share Approximately 
-1,Thu Nov 30 22:03:25 +0000 2017,I m glad I bought Tesla stock early on I just want buy it 
-1,Thu Nov 30 21:36:45 +0000 2017,One prominent investor thinks stock rise like Amazon read here TSLA 
0,Thu Nov 30 21:32:54 +0000 2017, First Posted 03 2017 Tesla stock falls GOP unveils tax plan eliminates electric car subsidy TSLA
-1,Thu Nov 30 21:20:53 +0000 2017, insider selling means time short cult stock sorry Elon I think genious
-1,Thu Nov 30 21:05:03 +0000 2017,We Tesla Punk W double mod stock 
-1,Thu Nov 30 20:36:44 +0000 2017,Best stocks buy today s stock market Tesla Inc TSLA 
-1,Thu Nov 30 20:34:02 +0000 2017,investing stock using coupon haircut Hey 
-1,Thu Nov 30 20:04:19 +0000 2017,Tesla s stock needs drop lot price buy it 
-1,Thu Nov 30 20:03:55 +0000 2017,First Solar Tesla SolarCity U S s largest solar manufacturers Firsr Solar U S 
-1,Thu Nov 30 19:30:16 +0000 2017,As Tesla INC Call TSLA Stock Price Rose Shareholder Jane Street Group LLC Increased Position
1,Thu Nov 30 19:17:36 +0000 2017,Tesla Semi Examined From A Mechanics Perspective Video
0,Thu Nov 30 19:10:25 +0000 2017,Tesla sustainable enterprise manufacturing standpoint investors buying stock current l Thu Nov 07 58 00 Tesla stock overvalued reason terrible production cars Thu Nov 39 12 00 Tesla great stock Short win Thu Nov 35 17 00 Tesla INC Call TSLA Stock Price Rose While Jane Street Group LLC Boosted 103 17 Thu Nov 26 11 00 Want spot student 307 invest stock skyrockets follow the Thu Nov 08 08 00 Data Shows Tesla Roadster Stole The Semi Show Thu Nov 34 21 00 Stock markets time highs Lowest jobless claims TRILLION added economy Election Consumer Thu Nov 30 02 00 TSLA current stock price 307 74 Thu Nov 06 37 00 on hand Tesla pure bullshit hand Elon genius important stock perfo Thu Nov 51 21 00 Any update zone progress The market needs info financing needed Right Billio Thu Nov 50 48 00 The Tesla stock falling today Thu Nov 48 11 00 Good Tesla stock falling sharply Thu Nov 24 36 00 BMW AG makes ultimate driving machines Tesla Inc s stock that s motoring Thu Nov 04 42 00 Ok love it But stock tesla beating lap time nurburgring Thu Nov 58 40 00 Tesla Model Surprisingly Shows Up At LA Auto Show Thu Nov 53 43 00 Wow Square rd held stock ClosingBell Above Facebook Nvidia Tesla Netflix Did that Thu Nov 51 35 00 Emerging Stocks CLX Gray Television GTN Inc NASDAQ TSLA NYSE CLX NYSE GTN Tesla Thu Nov 43 11 00 RT real estate triple short VIX Tesla stock credit Thu Nov 39 26 00 RT sustainable enterprise manufacturing standpoint investors buying stock current levels a Thu Nov 38 05 00 sustainable enterprise manufacturing standpoint investors buying stock current l Thu Nov 07 01 00 I think owning stock Tesla qualifies you Thu Nov 45 37 00 Tesla opens second huge China charging station electric cars Green Car Reports Thu Nov 46 06 00 it s Mini Stock featured 200 Thu Nov 15 13 00 RT If Elon musk wants save Tesla change company Tesla Blockchain suggest looking at Thu Nov 03 13 00 UK Truckers Knock Tesla Semi Performance Isn t Important Thu Nov 00 14 00 First Posted 03 2017 Tesla stock falls GOP unveils tax plan eliminates electric car subsidy TSLA Thu Nov 24 06 00 JPMORGAN Tesla raise price Model TSLA Thu Nov 27 01 00 Tesla punk w stock WhatsApp 86 alvin com Thu Nov 37 39 00 There time buy Tesla Coherent stock Thu Nov 18 29 00 real estate triple short VIX Tesla stock credit Thu Nov 13 35 00 Wow say TSLA stock car unbelievable Thu Nov 36 48 00 Long TSLA stock I ve got short Tesla coil Thu Nov 30 05 00 You trying trick book stock price soaring Guess market catching reality Thu Nov 39 19 00 Mike I read Tesla truck needs power k homes charging This electric car g Thu Nov 15 30 00 RT Whenever feel marketplace saturated just read article https Wed Nov 59 01 00 Whenever feel marketplace saturated just read article https Wed Nov 55 54 00 RT One Six New Cars World Will Be By I assume One Three New Cars Huge Future TAW BGS LAC Wed Nov 26 31 00 I want stock grey wheels model option aero wheel correct I m Wed Nov 11 10 00 RT Tesla sells stock debt raise 1 2 billion than planned Wed Nov 28 52 00 If Elon musk wants save Tesla change company Tesla Blockchain suggest l Wed Nov 25 45 00 Solar City just merged Tesla via terrible stock scheme it s Pyramid Schemes Boondoggles all Wed Nov 10 55 00 I wish MORE money invest Tesla stock Wed Nov 21 32 00 Tesla Disputes Report Of Numerous Defects On Automotive Production Line Stock News amp Stock Market Analysis IBD Wed Nov 18 33 00 Tesla stock way overpriced companies interested Wed Nov 11 49 00 I remember stock I invested TSLA Tesla money I saved working retail 248 It Wed Nov 06 01 00 s stock ended today 4 That s 1 lower bought shares for he sitting Wed Nov 52 57 00 One Six New Cars World Will Be By I assume One Three New Cars Huge Future TAW Wed Nov 43 11 00 3 jaw dropped I wanted too I money willing lose proud TESLA sto Wed Nov 45 38 00 RT I m invest million durags tesla stock b years I wont twitter i mma butt na Wed Nov 08 13 00 Tesla Model On Autopilot Plus New Walkaround Video Wed Nov 58 53 00 It crazy thing focused comes hit earnings prod Wed Nov 51 22 00 BAHAHAHHA TESLA STOCK DROPPED TEN POINTS TODAY SORRY DUDE Wed Nov 40 46 00 My ex like food chain Tesla just bought gf birthday model major Wed Nov 01 28 00 s stock currently 0 Right 5 share Hopefully stock rises Wed Nov 42 48 00 buying tesla s stock Wed Nov 36 32 00 What s thenews Model3 production TESLA stock drastically Heard sacrificing quality speed Wed Nov 30 02 00 TSLA current stock price 305 30 Wed Nov 24 40 00 FANG stocks luckily Elon cars trucks pull hat support stock price cc Wed Nov 24 23 00 I watching climate change video YouTube I went shower came Jaden Smith rapping Wed Nov 57 55 00 Just grabbed Tesla Stock finally Wed Nov 44 06 00 since Elon Musk embodiment anti public tech solutionism Tesla managed pay stock based compensati 
-1,Wed Nov 29 16:44:00 +0000 2017,If true I dump Tesla stock ASAP
1,Wed Nov 29 16:14:18 +0000 2017, I love directly answers question Tesla s brand equity worth x markup Tesla it 
-1,Wed Nov 29 16:13:19 +0000 2017,Like clockwork Stock drops 10 time release article 
-1,Wed Nov 29 16:07:21 +0000 2017,Tesla stock 12 somebody release article ASAP 
-1,Wed Nov 29 15:52:53 +0000 2017,Haha Tesla s factory caught stock plummeted wouldn t feel same 
1,Wed Nov 29 15:49:10 +0000 2017, Are Strong Bolt Sales Good Bad Tesla Inc Stock 
-1,Wed Nov 29 15:40:25 +0000 2017,Key Levels Watch Tesla Stock Final Week November
0,Wed Nov 29 15:21:37 +0000 2017, TSLA like money year end it s Tec left most 
0,Wed Nov 29 15:21:02 +0000 2017,k stock investment Tesla cuz it s way future cars k stock invest state the 
0,Wed Nov 29 15:02:27 +0000 2017, Spending Bitcoin like selling Tesla stock buy groceries instead just using normal cash
0,Wed Nov 29 14:56:32 +0000 2017,Spending Bitcoin like selling Tesla stock buy groceries instead just using normal cash
-1,Wed Nov 29 14:55:03 +0000 2017, Economy growing Excluding hurricane effects CEA estimates real GDP growth Q3 Stock ma 
-1,Wed Nov 29 14:38:24 +0000 2017,Tesla shares nearly double 600 year reach market cap 100 billion 
1,Wed Nov 29 14:33:46 +0000 2017,BREAKING Tesla Model Gets Official EPA Range Rating Of Miles Combined City
-1,Wed Nov 29 14:24:33 +0000 2017,The velocity animal crazy thought Tesla cult stock Bitcoin real CULT KING
-1,Wed Nov 29 13:42:03 +0000 2017,Looking forward Tesla stock jumping Bitcoin play 
-1,Wed Nov 29 13:33:06 +0000 2017,Will Tesla Do Stock Split 
1,Wed Nov 29 12:08:07 +0000 2017,Tesla s Desktop Charger Looks Like Mini Supercharger
0,Wed Nov 29 12:00:54 +0000 2017, 1 Let s talk Tesla bit here You know super hip auto company breaking mold and 
-1,Wed Nov 29 11:14:53 +0000 2017, f tsla fcau gm amzn
-1,Wed Nov 29 11:12:54 +0000 2017,And Tesla buying stock 
1,Wed Nov 29 10:30:30 +0000 2017,Are Strong Bolt Sales Good Bad Tesla Inc Stock 
-1,Wed Nov 29 09:44:23 +0000 2017,FT laughing stock Twitter did drop high school 
1,Wed Nov 29 08:55:31 +0000 2017,HOW TESLA VEHICLE DELIVERIES MEASURE UP WITH THE BIG Currently Stock price GM 2 Fiat Chrysler 1 Fo 
-1,Wed Nov 29 07:24:09 +0000 2017,GreenCar Newz Build fast fix later speed hurts quality workers say
1,Wed Nov 29 06:57:39 +0000 2017,Tesla stock just sign Central Bank related bubbles system Imagine 
1,Wed Nov 29 06:53:54 +0000 2017,My arrogance wants short Tesla I know better touch cult stock I ll start homework 300 
-1,Wed Nov 29 06:42:44 +0000 2017,My step dad stock Tesla alibaba mom Bitcoin Apple stock It s family thang 
